id,price_doc
32003,10962982.672
32004,8092191.768
32005,5295046.098
32006,14236145.032
32007,9711156.542
32008,6732428.076
32009,3577040.124
32010,7848836.222
32011,5325763.33
32012,2136142.72
32013,5239523.194
32014,5293358.488
32015,8557217.616
32016,7187198.11
32017,10185401.0
32018,7099928.994
32019,4836939.588
32020,5991753.092
32021,7881304.18
32022,5758891.052
32023,4250549.59
32024,5973415.436
32025,5442477.906
32026,5125084.49
32027,8218388.17
32028,5501725.854
32029,16863200.826
32030,4168090.797
32031,3609810.74
32032,9123123.928
32033,6645788.054
32034,3559055.936
32035,6414530.948
32036,7375564.556
32037,8527209.554
32038,6122482.861
32039,8920680.658
32040,13189824.926
32041,3893120.12
32042,6287462.253133334
32043,36983226.91
32044,5379974.416
32045,3963547.626
32046,8199565.546
32047,9710291.966
32048,12053434.838
32049,6410944.074
32050,14754256.008
32051,7318556.414
32052,6506235.914
32053,8785951.202
32054,7308660.234
32055,4668368.748
32056,9970681.372
32057,4885478.112
32058,4126313.368
32059,5756329.116
32060,6194201.434
32061,8984852.368
32062,7369892.45
32063,6912093.626
32064,7872667.822
32065,6731523.134
32066,6062386.125333333
32067,4091030.912
32068,5311857.582
32069,3027528.5833904766
32070,13516406.008
32071,5054155.61
32072,4361346.2
32073,3276093.408
32074,5344900.624
32075,12881230.122
32076,17528431.55
32077,8758852.022
32078,3579377.296
32079,3954572.718
32080,5167949.426
32081,32585449.504
32082,5917314.346
32083,3927794.0
32084,6791647.482
32085,8552775.282
32086,12037850.462
32087,5567070.718
32088,25741371.348
32089,6196441.88
32090,15391792.182
32091,7834793.946
32092,5338776.5
32093,4459618.808
32094,8470781.206
32095,7583394.39
32096,3699804.5733333337
32097,13289325.022
32098,6361111.406
32099,8425209.69
32100,7442085.912
32101,5482090.627
32102,4052119.8
32103,3621642.08
32104,5583732.362
32105,6418734.15
32106,7522450.572
32107,5613131.841333334
32108,3547418.594
32109,7462836.22
32110,3592228.826
32111,13170329.686
32112,18940049.286
32113,8296142.598
32114,8683367.676
32115,8036470.472
32116,7330081.43
32117,8484184.256
32118,7732586.176
32119,10592064.166
32120,12933544.25
32121,2967695.6455238103
32122,6966376.442
32123,25383411.606
32124,8407419.13
32125,11624165.27
32126,8650799.394
32127,8343268.098
32128,6357159.596133335
32129,6257328.924
32130,3878717.326
32131,11147622.466
32132,2139740.216
32133,3599929.97
32134,4108873.122
32135,6690960.778
32136,10427429.994
32137,9566883.468
32138,6340656.214133334
32139,7423015.922
32140,5472400.0
32141,3407741.686
32142,3897249.796
32143,8958224.364
32144,5147279.84
32145,36765577.948
32146,7545041.666
32147,5725493.324
32148,5650691.81
32149,11758762.196
32150,5133679.764
32151,9722807.534
32152,4512587.728
32153,7494524.284
32154,4763893.984
32155,7807663.636
32156,5163622.458
32157,14062073.76
32158,10410178.091
32159,14713054.892
32160,5919352.932
32161,9651698.9
32162,7981201.366
32163,9758850.664
32164,13913420.17
32165,9978876.638
32166,9633573.164
32167,11722185.712
32168,10883839.426
32169,4601148.922
32170,9506262.0
32171,16129385.248
32172,9050468.888
32173,7088605.696
32174,7287985.092
32175,18721981.932
32176,5352856.666
32177,11713855.65
32178,6091681.696
32179,10977817.866
32180,6796157.88
32181,6508261.44
32182,4255633.723333334
32183,5771450.49
32184,11602845.386
32185,5820500.17
32186,8797045.852
32187,4342232.626
32188,7837934.484
32189,4076974.608666667
32190,5359499.824
32191,4321029.928
32192,14727830.088
32193,7394400.25
32194,3825205.584
32195,11607396.656
32196,11982461.228
32197,11038706.112
32198,8240581.56
32199,8157978.472
32200,8758131.934
32201,8893445.02
32202,3270191.86
32203,4027479.546
32204,7227727.39
32205,16211591.73
32206,9572329.39
32207,10054612.472
32208,6644186.696
32209,4117824.2
32210,6573109.13
32211,45602266.194
32212,5251024.444
32213,6833631.988
32214,6345736.0942
32215,7506764.936
32216,6556826.084
32217,6095634.12
32218,6035237.292
32219,10438375.688
32220,5595189.942
32221,7219077.506
32222,5642261.782
32223,4947671.844
32224,5634099.57
32225,6439949.286
32226,8802901.758
32227,18736946.27
32228,10194718.634
32229,17439088.616
32230,5052102.205666666
32231,14420280.65
32232,3561215.084
32233,4957930.774
32234,8836801.522
32235,27700995.44
32236,7069038.441333333
32237,39336159.46
32238,6582419.392
32239,13540812.97
32240,6634961.864
32241,5735820.7
32242,6000803.567333333
32243,8096601.504
32244,5374477.772
32245,8010561.226
32246,7241248.56
32247,6890741.372
32248,8634264.628
32249,6194831.568
32250,5035043.892
32251,5690068.01
32252,6207204.89
32253,9411429.53
32254,29738448.848
32255,6205551.786
32256,7162407.1
32257,3562842.69
32258,6153759.986
32259,5778312.672
32260,9552904.26
32261,24985319.758
32262,8484445.094
32263,4953791.75
32264,5476411.852
32265,10521644.006
32266,15985115.23
32267,6493252.964666666
32268,4203759.556
32269,7090350.376
32270,9499672.718
32271,6830106.368
32272,3920192.858
32273,8761675.596
32274,5051694.91
32275,7057596.228
32276,9406211.512
32277,11832383.644
32278,6487833.914
32279,4067502.96
32280,5510566.224
32281,6002404.92
32282,11123085.064
32283,7619951.744
32284,4419506.83
32285,11304767.796
32286,11876004.01
32287,5823079.684
32288,5502506.564
32289,4473473.63
32290,8139200.074
32291,5897413.13
32292,12058109.498
32293,5197792.17
32294,13125779.834
32295,6753588.35
32296,8185001.038
32297,11618313.932
32298,10198884.2
32299,4028888.994
32300,6943872.492
32301,13441911.296
32302,9206009.791
32303,6326506.478
32304,5024824.176
32305,6016238.298
32306,8137276.86
32307,13989495.426
32308,4949085.424
32309,6853011.696
32310,5864730.448
32311,8303583.828
32312,4236049.74
32313,5048331.502
32314,6721647.488
32315,12040252.048
32316,4840300.542
32317,10904918.018
32318,10600759.164
32319,5192941.192
32320,8910206.316
32321,6113218.27
32322,4445853.784
32323,7296976.926
32324,7513544.188
32325,4774547.536
32326,4404798.928
32327,6127365.406
32328,8990070.014
32329,5666411.8
32330,6028777.58
32331,6385959.336
32332,8381660.054
32333,7721364.06
32334,4754834.814
32335,8299211.148
32336,9802989.564
32337,6811735.5287999995
32338,4963139.934
32339,8480693.202
32340,8096079.956
32341,6066935.184
32342,5769908.323333333
32343,7609790.508
32344,5496229.814
32345,6458818.848
32346,4671378.4175
32347,4267913.292
32348,7284642.184
32349,7165269.26
32350,13716335.768
32351,8384259.538
32352,11618174.472
32353,5126115.934
32354,7021614.000666667
32355,6601159.806
32356,6219291.248
32357,7244857.848
32358,7628464.074
32359,19440436.336
32360,5039314.404
32361,7989678.48
32362,9797607.026
32363,6207666.784
32364,5161096.402
32365,8110291.24
32366,6912423.824
32367,3841139.0
32368,3515125.902
32369,5438364.514
32370,3880450.216
32371,7904988.288
32372,10112554.454
32373,9113570.614
32374,16867327.754
32375,5941760.014
32376,6330454.802
32377,7202289.504
32378,7154610.698
32379,4733061.944
32380,7751074.916
32381,4755739.896
32382,10792167.77
32383,12289538.402
32384,4957044.066
32385,7486850.548
32386,10426148.016
32387,4065335.132
32388,5709831.894
32389,10265289.424
32390,4816122.06
32391,7636921.15
32392,8348093.044
32393,8426101.788
32394,5039646.62
32395,5029544.844
32396,4832886.724
32397,7623365.094
32398,5843035.852
32399,9106663.126
32400,6355252.901333333
32401,8560791.02
32402,3560302.238
32403,11237600.262
32404,5204627.882
32405,13760874.606
32406,6262251.699999999
32407,6708121.148
32408,4504193.192
32409,18238566.88
32410,4159888.816
32411,8424529.84
32412,9497449.644
32413,11833060.116
32414,12591567.498
32415,5484144.982
32416,10828728.716
32417,7522759.7
32418,5913291.982
32419,6301941.942
32420,5559608.108
32421,2135514.908
32422,4680855.94
32423,5739586.032
32424,6208436.864
32425,4711797.218
32426,9877098.208
32427,11185250.124
32428,6963498.412
32429,9619749.394
32430,3901701.626
32431,8112933.002
32432,11939766.36
32433,3360502.274
32434,10563340.692
32435,6817931.154
32436,9425854.148
32437,8516454.504
32438,6374030.568
32439,4562784.42
32440,6703654.548
32441,3853198.74
32442,10681633.57
32443,5835840.728
32444,4519615.748
32445,7631748.45
32446,8126886.664
32447,8723301.226
32448,4593033.862
32449,12954647.39
32450,7498069.33
32451,10168069.902
32452,7179027.14
32453,6675995.519666667
32454,4696822.556
32455,7951062.066
32456,6707298.16
32457,6435005.4
32458,7726176.182
32459,9316482.664
32460,5620093.914
32461,10884226.388
32462,8071702.39
32463,5040142.226
32464,10430335.43
32465,4415756.844
32466,7693896.858
32467,5634977.304
32468,7853696.454
32469,8833879.466
32470,12071848.288
32471,18082166.978
32472,6883800.246
32473,6672721.326
32474,4735843.178
32475,13492783.382
32476,5735025.828
32477,4102001.0
32478,7569606.45
32479,4493552.776
32480,11554108.75
32481,6172015.906
32482,5160177.596
32483,9925717.126
32484,11463477.322
32485,15506306.776
32486,7023679.456
32487,5909285.054
32488,10713079.782
32489,11588957.814
32490,5866444.164
32491,8031368.344
32492,10116259.502
32493,7644673.698
32494,5981987.948
32495,5847704.422
32496,6137524.058
32497,7666515.01
32498,13378830.968
32499,9860851.898
32500,4825446.156
32501,7703155.618
32502,6563249.118
32503,5170430.566
32504,4293345.0
32505,7654031.976
32506,6700950.078
32507,3805069.922
32508,6772032.064
32509,4718022.518
32510,9116182.434
32511,4798401.528
32512,5479811.43
32513,5864748.882
32514,7191944.05
32515,7563853.75
32516,6582036.168
32517,10969052.164
32518,5263469.2
32519,4610474.426
32520,2582222.314
32521,7426718.252
32522,6255457.726
32523,8072307.976
32524,6758849.08
32525,5322224.836
32526,8907828.25
32527,7741707.748
32528,5071447.816
32529,5865895.234
32530,6380410.044
32531,5420430.602
32532,13875133.102
32533,6065198.346
32534,5288415.319
32535,6002615.614800001
32536,11627405.794
32537,5989364.587333334
32538,9063680.0
32539,5720501.908
32540,6953622.408
32541,11352137.522
32542,6721608.142
32543,6457921.29
32544,4930337.429
32545,4998176.782
32546,10267612.902
32547,5811292.01
32548,4625543.398
32549,3258138.834
32550,6822184.658
32551,5479377.356
32552,6819286.016
32553,6494192.85
32554,9459005.498
32555,7627345.42
32556,9738986.37
32557,4133414.81
32558,6684774.084733333
32559,8768666.142
32560,6025526.0
32561,5545704.854
32562,11931099.176
32563,6878723.834
32564,5115505.72
32565,7826421.37
32566,4353655.968
32567,4683601.292
32568,9614286.396
32569,8433276.132
32570,4847980.652
32571,5900179.864
32572,6339428.376
32573,7121378.86
32574,6468084.264
32575,6913759.68
32576,7450872.738
32577,4280680.246
32578,6386422.226
32579,8442179.583
32580,5649846.0
32581,4842763.704
32582,7405285.56
32583,8133760.256
32584,4821467.936
32585,5191032.394
32586,6132338.752
32587,6168179.01
32588,6540374.1054
32589,2712301.092
32590,8557214.006
32591,8188490.538
32592,4561352.94
32593,3966381.926
32594,4490776.806
32595,6166572.475333334
32596,9837273.728
32597,7399056.57
32598,9566273.52
32599,6285937.786
32600,6455888.328
32601,5977060.494
32602,7184467.08
32603,7178270.104
32604,5393442.608
32605,5645677.848
32606,4818121.172
32607,7629222.768
32608,8259245.712
32609,6896314.458
32610,5908223.51
32611,6120975.288
32612,3969167.248
32613,5792776.732
32614,11097763.412
32615,4297128.59
32616,4684243.46
32617,7186082.916
32618,6147994.706
32619,4400261.026
32620,7134230.45
32621,5734593.278
32622,17491746.774
32623,10516077.682
32624,12735027.87
32625,8006065.796
32626,7385453.968
32627,7732908.714
32628,6484621.957
32629,11551388.788
32630,6292158.184
32631,5693029.506
32632,6681684.106666667
32633,7168367.24
32634,6117672.0
32635,8704964.84
32636,5222121.096
32637,8531588.964
32638,7000797.666
32639,8856822.65
32640,5196648.232
32641,5929044.396
32642,6679998.194
32643,13024864.638
32644,5859396.876
32645,4748425.506
32646,6841928.904
32647,12585462.782
32648,7313018.878
32649,6792445.556
32650,7617625.872
32651,2596744.172
32652,9525303.71
32653,9471513.634
32654,5537568.998
32655,12601388.87
32656,5314777.66
32657,7329470.928
32658,7390113.178
32659,3838779.9
32660,6012723.032199999
32661,6740367.162
32662,12540398.954
32663,10243868.554
32664,10009390.94
32665,12693762.578
32666,7635743.87
32667,6309542.24
32668,6028671.562
32669,13000115.652
32670,5580818.052
32671,6262573.412
32672,3914721.07
32673,8178521.308
32674,6191402.246
32675,5165778.148
32676,6349353.884
32677,4629920.3
32678,9633697.646
32679,4040903.232
32680,21522664.524
32681,7952523.483
32682,5534915.218
32683,12774372.806
32684,6736217.012
32685,6329471.98
32686,6442849.276
32687,4633826.118
32688,6755284.638666667
32689,6380116.162
32690,8434798.546
32691,8964359.22
32692,12380202.814
32693,6825085.58
32694,7015273.798666667
32695,9417333.668
32696,4112366.998
32697,7622096.51
32698,6354733.77
32699,5541674.198
32700,8032094.95
32701,10901975.442
32702,11620060.362
32703,10284624.196
32704,10092369.698
32705,8891114.522
32706,4632810.372666667
32707,7440869.686
32708,5443308.9
32709,5665127.136
32710,10354760.482
32711,5444128.378
32712,7140262.024
32713,5414717.88
32714,7548997.13
32715,4379994.376
32716,4569952.032
32717,6856739.23
32718,8238085.086
32719,6332805.968
32720,4166307.32
32721,15525672.576
32722,5926403.203
32723,4849105.626
32724,6877027.194
32725,15105841.078
32726,4239345.326
32727,4675189.418
32728,9427553.624
32729,5382788.25
32730,8819011.75
32731,5616659.19
32732,5755262.99
32733,7007535.946
32734,4673607.486
32735,6643597.054
32736,4508340.714
32737,5866652.91
32738,6851258.752
32739,32800581.054
32740,5374346.698
32741,5828772.548
32742,13220528.648
32743,7153260.02
32744,12552367.988
32745,6446880.068
32746,11033003.12
32747,7372440.0
32748,4133542.522
32749,4077961.2
32750,9546743.772
32751,5977619.008
32752,30468212.01
32753,6206673.126
32754,7977892.862
32755,7374082.01
32756,7002846.136
32757,13245214.708
32758,8521854.85
32759,5112117.462
32760,4054185.27
32761,5024445.858
32762,7655380.226
32763,6681894.398
32764,6408028.065333334
32765,5726498.412
32766,8994439.866666667
32767,6019540.682
32768,5655281.832
32769,6996156.5386666665
32770,6696225.775142857
32771,13157262.594
32772,14993711.472
32773,6021093.782
32774,6335104.48
32775,6489371.016
32776,5405216.624
32777,4741960.69
32778,5949728.548
32779,4504723.1
32780,6216336.6
32781,8608309.538
32782,6092985.772
32783,6577431.932
32784,11055651.688
32785,7011416.026
32786,5292904.938
32787,10001917.508
32788,4844532.0
32789,5789433.844
32790,5484235.492
32791,6197429.558
32792,5228425.858
32793,14159547.946
32794,1989191.328
32795,5396421.902
32796,5964595.59
32797,6172194.864
32798,6691911.924
32799,12692671.616
32800,4654987.335
32801,6276183.7
32802,7403033.608
32803,4716281.522
32804,11400927.502
32805,9327805.07
32806,5535580.804
32807,4892944.684
32808,6041727.143333333
32809,8935415.143333334
32810,6292622.584
32811,8679048.576
32812,4894272.626
32813,6800321.934
32814,4547624.908
32815,5377149.129333333
32816,4611135.552
32817,6454693.828
32818,7823232.102
32819,3676123.2453333335
32820,5620037.95
32821,14437712.96
32822,6483415.744
32823,8758596.694
32824,5906269.066
32825,5905533.952
32826,10276701.078
32827,9446760.616
32828,6855149.936
32829,6336269.34
32830,5821761.770333334
32831,5889056.452
32832,3865686.22
32833,12408816.67
32834,10633269.824
32835,6291652.462
32836,6355247.774
32837,6299644.668
32838,3915650.984
32839,31216996.4
32840,6270289.938
32841,4842912.914
32842,7863482.052
32843,3944736.666
32844,5861311.4228
32845,7956089.598
32846,11840749.574
32847,3595926.858
32848,13547993.99
32849,4101257.502
32850,7813855.184
32851,9455505.398
32852,4640199.585
32853,3930302.882
32854,8045708.374
32855,9579255.496
32856,3315944.312
32857,9374922.474
32858,3857410.304
32859,6990400.028
32860,7299200.71
32861,5633531.552
32862,6941242.276
32863,5760337.254
32864,8730025.86
32865,8994200.856
32866,3887400.984
32867,4194268.82
32868,9981350.138
32869,5278092.32
32870,5775383.838
32871,4610489.696666667
32872,8771168.656
32873,4599091.12
32874,5516862.53
32875,8502933.034
32876,6495279.874
32877,8864185.918
32878,11538601.544
32879,3850452.314
32880,7219135.594
32881,7706206.176
32882,7577174.62
32883,5595375.45
32884,7177155.738
32885,5318621.656
32886,4535020.0
32887,5211975.648
32888,8433857.63
32889,3865296.108
32890,5740890.922
32891,6548964.436
32892,4915514.4
32893,9691732.316
32894,5674955.591333333
32895,8797695.386
32896,6267530.696
32897,3592773.398
32898,10827745.508
32899,8288614.6
32900,5995929.302
32901,7087588.974
32902,7604491.424
32903,7323460.388
32904,12869060.352
32905,7365885.926
32906,7820045.154
32907,5288566.74
32908,7765641.068
32909,3669866.842
32910,7208152.326
32911,8995558.01
32912,7275064.798
32913,7745465.1
32914,4443848.178
32915,7687130.673
32916,10935879.75
32917,5731635.07
32918,9874852.574
32919,12568345.184
32920,5350103.95
32921,4216466.024
32922,5001818.873333333
32923,5535239.866
32924,3635805.07
32925,4665730.416
32926,3941619.016
32927,9297989.16
32928,9385805.502
32929,10150725.928
32930,5262177.552
32931,6906010.08
32932,6371288.838666666
32933,5445235.35
32934,4217987.62
32935,10348213.708
32936,5216024.236
32937,4751859.018
32938,7617543.698
32939,5116604.966
32940,6446291.35
32941,10573752.084
32942,7494419.004
32943,5622910.0
32944,5890645.286
32945,4924457.56
32946,7748053.176
32947,6394241.0592
32948,12345945.154
32949,6113934.19
32950,5247119.858
32951,8762785.222
32952,9001481.174
32953,6689310.926
32954,8112365.94
32955,11061075.018
32956,6196043.598
32957,7896012.296
32958,10884860.364
32959,12175604.114
32960,6591697.088
32961,10999235.34
32962,5142887.942
32963,9699232.746
32964,4541416.206
32965,8496879.274
32966,6252144.882
32967,7478848.328
32968,6708532.832
32969,6646666.244
32970,6069157.728666667
32971,5654145.09
32972,5151173.764
32973,5983632.836
32974,7831702.102
32975,9012800.798
32976,6836108.75
32977,5742063.472
32978,6791291.062
32979,5828684.196
32980,4159303.784
32981,5183721.958
32982,5532371.886
32983,8249847.632666667
32984,4514520.852
32985,4068080.07
32986,7222387.38
32987,8644999.75
32988,6354989.538
32989,4404067.768
32990,8961203.27
32991,3887995.543
32992,6399156.035333333
32993,4678129.848
32994,3922853.62
32995,7240269.734
32996,7898210.456
32997,8060242.55
32998,16695146.158
32999,3931074.852
33000,5587362.0
33001,5980877.68
33002,6518476.426
33003,4891940.036
33004,7411792.474
33005,6503484.012
33006,12655742.614
33007,5487641.248
33008,3729685.912
33009,6388607.034
33010,6055760.02
33011,5232145.542
33012,4508462.579333334
33013,4075140.35
33014,5789427.498
33015,5059346.095666667
33016,5298687.904
33017,4855542.812
33018,5747649.682
33019,6553552.625
33020,6650474.204
33021,7197124.234
33022,7416096.832
33023,7891122.508
33024,14745868.096
33025,3595566.878
33026,5974162.256800001
33027,4346975.726
33028,6756474.94
33029,5296345.416
33030,8219178.328
33031,4534159.968
33032,12157462.034
33033,9038066.552
33034,4618168.274
33035,7419871.52
33036,5510409.172
33037,8422481.226
33038,7041750.392
33039,7901959.722
33040,10680377.346
33041,4610161.112
33042,9191054.72
33043,8807327.684
33044,6134518.976
33045,12877650.254
33046,6524536.046
33047,9607950.044
33048,8151827.892
33049,20196589.592
33050,8611070.79
33051,7358244.6
33052,8872369.964
33053,6957854.0
33054,3567527.178
33055,10586254.852
33056,5850221.694666666
33057,9446409.16
33058,5765550.0
33059,9998824.016
33060,4570185.488
33061,4432445.584
33062,6682239.076
33063,6721644.33
33064,5509150.628
33065,5539832.208
33066,8663741.57
33067,5425704.844
33068,7778831.942
33069,12457552.604
33070,11809732.984
33071,11266310.406
33072,5685200.212
33073,3640754.116
33074,13960446.514
33075,5446848.014
33076,7692652.314
33077,8205092.248
33078,5131786.106
33079,9741976.326
33080,7150839.322
33081,15652758.082
33082,9530539.334
33083,6653649.388
33084,4558146.248
33085,12614350.46
33086,12634712.222
33087,4956174.424
33088,3873338.3255
33089,9834626.156
33090,8879229.248
33091,4840709.696
33092,7971779.54
33093,14911831.594
33094,4939265.469
33095,3433024.336
33096,8067717.264
33097,5141721.956
33098,6008935.3
33099,6145839.4
33100,6041662.836
33101,5557171.312
33102,5510028.0
33103,2434632.1
33104,4438440.698
33105,11275758.594
33106,4013232.388
33107,4205697.676761905
33108,12194482.982
33109,4793969.38
33110,6081891.394
33111,5828941.386
33112,5109038.164
33113,7515127.334
33114,3985301.632
33115,10304322.632
33116,4767113.992
33117,5499617.52
33118,12885058.268
33119,11456510.23
33120,3368439.726
33121,6435819.678
33122,4465681.45
33123,45861566.238
33124,2899880.664
33125,6669933.752
33126,5831565.176
33127,7105826.536
33128,6436199.35
33129,12011415.474
33130,8531581.016
33131,9557175.516
33132,4242517.624
33133,34280044.244
33134,8703584.104
33135,7947252.084
33136,7282159.786
33137,4450648.614
33138,14938475.306
33139,6616712.87
33140,6962750.558666667
33141,6564069.672
33142,7119807.504
33143,3979090.606
33144,4690627.92
33145,6857401.284
33146,8117757.746
33147,4082575.314
33148,6248673.166
33149,15462686.652
33150,5932490.236
33151,7658803.006
33152,16110426.224
33153,16475478.108
33154,7809333.742
33155,12524319.616
33156,9382336.554
33157,6071316.325333334
33158,17174714.138
33159,4355023.086
33160,4531813.008
33161,6133014.239333333
33162,8919942.89
33163,5907816.228
33164,5485099.358
33165,7503477.032
33166,5914133.946
33167,5570990.0
33168,8017383.136
33169,4392924.266
33170,6614237.382
33171,7971461.702
33172,11169202.764
33173,3895232.73
33174,6827785.758
33175,4004820.038
33176,6007694.698
33177,7073682.228
33178,6760581.05
33179,14886329.524
33180,5562105.396
33181,5863148.49
33182,5731799.43
33183,5061904.838
33184,4487327.198
33185,7895978.114
33186,5152634.436
33187,5951482.388
33188,7340328.79
33189,9255857.782
33190,4914109.168
33191,14159312.87
33192,6264871.928
33193,7589829.624
33194,5196292.178
33195,8067242.822
33196,4743065.69647619
33197,4797815.468
33198,5779524.898
33199,7822398.02
33200,4379552.66
33201,5768500.0
33202,10075482.494
33203,8444183.416
33204,5718156.626
33205,7200951.506
33206,5892416.916
33207,11088490.612
33208,10782418.412
33209,5232308.912
33210,3469727.058
33211,6742511.111142858
33212,5613707.537333333
33213,4995558.73
33214,8588077.1
33215,4816749.826
33216,4329802.194
33217,4198884.862
33218,5042262.484
33219,4048241.924
33220,7612442.354
33221,5324798.304
33222,5665014.958
33223,2116092.524
33224,12600560.47
33225,5722820.322
33226,5134133.284
33227,4360352.13
33228,4245242.974
33229,6526438.942
33230,7223558.398
33231,8363494.088
33232,6908455.8
33233,10195120.746
33234,14865259.272
33235,6886938.15
33236,8048751.138
33237,13416263.526
33238,8642537.644
33239,5945236.8
33240,6258867.26
33241,6024531.698
33242,4686612.908
33243,4193759.99
33244,9380731.427
33245,7134215.08
33246,7094111.764
33247,4268567.888
33248,10826328.978
33249,14748009.912
33250,9808175.708
33251,8242425.768
33252,10714893.706
33253,6359098.425333334
33254,4641505.398
33255,9034905.784
33256,9271616.798
33257,5819294.114
33258,24238028.282
33259,5187087.668
33260,5074499.664
33261,7640333.108
33262,7398193.197199999
33263,5925238.48
33264,8412930.598
33265,9782201.142
33266,6418545.586
33267,7469236.114
33268,6561302.368
33269,10813431.402
33270,2806189.698
33271,5491770.955666667
33272,4339937.22
33273,7921494.346
33274,6768378.759000001
33275,7272133.966
33276,12921366.824
33277,8382740.948
33278,4517568.697333334
33279,6988321.594
33280,5676907.94
33281,6690536.69
33282,7585070.454
33283,6042366.912
33284,6184034.596
33285,13629179.204
33286,6090752.832
33287,4278135.81
33288,11801319.992
33289,5160269.7
33290,8969154.778
33291,5763218.296
33292,7726738.106
33293,6335829.870642858
33294,6123433.536
33295,4413218.974
33296,4240504.52
33297,6956279.738
33298,8681454.098
33299,15974700.13
33300,4651348.778
33301,7837479.132
33302,3797982.94
33303,11004714.546
33304,12587169.43
33305,6144988.46
33306,6118467.468533333
33307,10203996.168
33308,7345116.532
33309,6136531.764
33310,17594857.146
33311,5960627.126
33312,4844823.466
33313,4402915.222
33314,8748155.54
33315,7625387.75
33316,7708067.932
33317,7817491.912
33318,6732525.334
33319,5650770.778
33320,8950968.158
33321,5343791.756
33322,4852794.219333334
33323,8202799.346
33324,11235390.352
33325,10977553.408
33326,7429989.876
33327,7124585.86
33328,7654161.318
33329,9888191.348
33330,4063319.724
33331,18944032.8
33332,4956083.415
33333,11428691.794
33334,5004466.096
33335,12917145.952
33336,7512254.372
33337,3516004.33
33338,9851703.318
33339,5618125.142
33340,7245883.666
33341,8423916.576
33342,25407748.154
33343,5704994.57
33344,5024653.038
33345,5989775.05
33346,13779860.472
33347,13358042.85
33348,5833738.68
33349,6061545.034
33350,5532349.684
33351,11285371.206
33352,5418494.664
33353,5880871.85
33354,5897661.67
33355,5268422.254
33356,7471631.036
33357,10498026.106
33358,3239216.06
33359,11609186.644
33360,4470771.82
33361,10151141.26
33362,2610468.122
33363,6830401.38
33364,5811537.154
33365,9009579.44
33366,16364491.178
33367,6133959.0
33368,10732026.566
33369,7955922.336
33370,6686106.196
33371,7180019.468
33372,4469908.0
33373,6226344.268
33374,6990556.376
33375,5704760.132
33376,5772783.574
33377,7522364.304
33378,19248119.422
33379,5982965.276666667
33380,7333567.118
33381,6611068.79
33382,4444788.628
33383,6146185.986
33384,8060304.032
33385,2771078.872
33386,13115198.386
33387,7286763.656
33388,7105266.464
33389,4253174.705714286
33390,8677259.748
33391,5976873.697333334
33392,12692054.932
33393,4201238.776
33394,6104339.368
33395,7425230.58
33396,8361697.57
33397,7324157.198
33398,4232572.942
33399,9882495.412
33400,21525368.394
33401,11749074.51
33402,3637403.298
33403,6793191.354
33404,11091725.446
33405,7605639.71
33406,4955670.0
33407,6653118.323000001
33408,9542264.726
33409,10403993.796
33410,7693408.546
33411,6264848.798
33412,11590120.0
33413,4846624.01
33414,8416945.618
33415,21012622.042
33416,8748760.904
33417,5782882.107
33418,7642055.93
33419,7823129.332
33420,10922099.48
33421,8537262.786
33422,7893754.074
33423,3679618.188
33424,8248294.98
33425,6594167.05
33426,6904917.074
33427,15831010.922
33428,4212712.798
33429,4282050.28504762
33430,4515248.858
33431,4331494.004
33432,6408070.44
33433,6069330.02
33434,7902446.985400001
33435,8271266.168
33436,6210024.19
33437,5882331.608
33438,4884525.28
33439,3778608.422
33440,6131227.154
33441,4907988.364666666
33442,9372018.746
33443,6407356.512
33444,14195517.322
33445,4266914.026552381
33446,8229683.906
33447,4603482.442
33448,7694399.72
33449,15557103.208
33450,6415030.184
33451,14248102.214
33452,8961551.786
33453,5454630.356
33454,5308316.846
33455,7067116.616
33456,5439792.228
33457,5310185.782
33458,4361563.94
33459,26554170.748
33460,12289223.478
33461,11405564.536
33462,8337772.762
33463,5335881.246
33464,12302754.026
33465,4882095.36
33466,3384216.948
33467,6078583.72
33468,4051680.092
33469,11985134.656
33470,6421449.398
33471,2539736.482
33472,10331784.39
33473,7415031.4
33474,4971104.884666666
33475,3684302.4266666668
33476,6365165.98
33477,8145805.966
33478,6635383.986
33479,10370129.69
33480,5998746.034
33481,6640629.8
33482,4963876.062
33483,7217713.364
33484,6986690.107
33485,16035766.466
33486,13797213.152
33487,5770281.348
33488,12749322.318
33489,9973751.772
33490,12881663.72
33491,7989759.858
33492,7626220.19
33493,6993720.144
33494,7104623.82
33495,10178469.176
33496,7990219.102
33497,10166633.798
33498,7461901.598
33499,9610961.252
33500,4919316.092
33501,7653901.6
33502,4958259.576
33503,9617484.048
33504,10782102.904
33505,6856647.166
33506,9666889.444
33507,6235882.404
33508,5642750.724
33509,5816752.66
33510,10293816.078
33511,5844747.304
33512,5322020.776
33513,14316345.834
33514,4332320.05424762
33515,4296284.417047619
33516,5772760.28
33517,7166077.181333333
33518,7685198.234
33519,5985644.858
33520,5218456.264
33521,7991600.14
33522,4349550.226
33523,6759833.586
33524,6027254.81
33525,6749970.534
33526,8455734.576
33527,6326156.492
33528,6299619.1
33529,4080408.878
33530,6062425.262
33531,5893723.678
33532,3847192.784
33533,6246867.464
33534,4084003.936
33535,9383122.226
33536,7352786.576
33537,3635221.91
33538,8015141.202
